dose	response	experiment	background	control
0.0500000000000000	115.8698539176630000	1.0000000000000000	0.0000000000000000	1.0000000000000000
0.0896000000000000	106.2416998671980000	1.0000000000000000	0.0000000000000000	1.0000000000000000
0.4480000000000000	98.9375830013280000	1.0000000000000000	0.0000000000000000	1.0000000000000000
2.2400000000000000	99.9335989375830000	1.0000000000000000	0.0000000000000000	1.0000000000000000
11.2000000000000000	109.2297476759630000	1.0000000000000000	0.0000000000000000	1.0000000000000000
56.0000000000000000	89.3094289508632000	1.0000000000000000	0.0000000000000000	1.0000000000000000
280.0000000000000000	105.5776892430280000	1.0000000000000000	0.0000000000000000	1.0000000000000000
400.0000000000000000	102.9216467463480000	1.0000000000000000	0.0000000000000000	1.0000000000000000
2256.0000000000000000	95.2855245683931000	1.0000000000000000	0.0000000000000000	1.0000000000000000
3000.0000000000000000	74.7011952191235000	1.0000000000000000	0.0000000000000000	1.0000000000000000
4000.0000000000000000	44.8207171314741000	1.0000000000000000	0.0000000000000000	1.0000000000000000
7000.0000000000000000	14.2762284196547000	1.0000000000000000	0.0000000000000000	1.0000000000000000
0.0896000000000000	99.9635701275046000	2.0000000000000000	0.0000000000000000	1.0000000000000000
0.4480000000000000	86.2659380692168000	2.0000000000000000	0.0000000000000000	1.0000000000000000
2.2400000000000000	82.9143897996357000	2.0000000000000000	0.0000000000000000	1.0000000000000000
11.2000000000000000	81.0200364298725000	2.0000000000000000	0.0000000000000000	1.0000000000000000
56.0000000000000000	77.2313296903461000	2.0000000000000000	0.0000000000000000	1.0000000000000000
280.0000000000000000	79.7085610200364000	2.0000000000000000	0.0000000000000000	1.0000000000000000
1400.0000000000000000	78.1056466302368000	2.0000000000000000	0.0000000000000000	1.0000000000000000
7000.0000000000000000	-5.8287795992714000	2.0000000000000000	0.0000000000000000	1.0000000000000000
0.0896000000000000	122.7889207258830000	3.0000000000000000	0.0000000000000000	1.0000000000000000
0.4480000000000000	112.4737344794650000	3.0000000000000000	0.0000000000000000	1.0000000000000000
2.2400000000000000	109.2645654250240000	3.0000000000000000	0.0000000000000000	1.0000000000000000
11.2000000000000000	104.9856733524360000	3.0000000000000000	0.0000000000000000	1.0000000000000000
56.0000000000000000	90.9264565425024000	3.0000000000000000	0.0000000000000000	1.0000000000000000
280.0000000000000000	107.9656160458450000	3.0000000000000000	0.0000000000000000	1.0000000000000000
1400.0000000000000000	95.2817574021012000	3.0000000000000000	0.0000000000000000	1.0000000000000000
7000.0000000000000000	1.2225405921681000	3.0000000000000000	0.0000000000000000	1.0000000000000000
